2026-03-04 23:44:11,311 - INFO - 爬虫启动
2026-03-05 10:19:22,848 - INFO - [6] Amo, Gabe: 在 newsletter subscribe 第 1 页找到 0 篇标题含涉华关键词的文章
2026-03-05 10:19:26,380 - INFO - [2] Aderholt, Robert: 文章日期早于2021年，跳过
2026-03-05 10:19:26,381 - INFO - [8] 正在处理: Ansari, Yassamin - https://ansari.house.gov/
2026-03-05 10:19:28,921 - INFO - [6] Amo, Gabe: 潜在文章中发现涉华内容 - Committees and Caucuses...
2026-03-05 10:19:35,327 - INFO - [3] Aguilar, Pete: 在 press 第 3 页最终找到 0 篇涉华文章
2026-03-05 10:19:37,161 - WARNING - Retrying (Retry(total=2, connect=None, read=None, redirect=None, status=None)) after connection broken by 'ProxyError('Cannot connect to proxy.', TimeoutError('_ssl.c:989: The handshake operation timed out'))': /
2026-03-05 10:19:38,200 - INFO - [3] Aguilar, Pete: 正在处理 press 第 4 页
2026-03-05 10:19:38,207 - INFO - [3] Aguilar, Pete: 在 press 第 4 页找到 0 篇标题含涉华关键词的文章
2026-03-05 10:19:38,463 - WARNING - Retrying (Retry(total=2, connect=None, read=None, redirect=None, status=None)) after connection broken by 'ProxyError('Cannot connect to proxy.', TimeoutError('_ssl.c:989: The handshake operation timed out'))': /capital-recap/
2026-03-05 10:19:39,189 - INFO - [7] Amodei, Mark: 找到 11 个新闻相关链接
2026-03-05 10:19:42,879 - INFO - [7] Amodei, Mark: 正在处理 military academy nomination application form 第 1 页
2026-03-05 10:19:42,879 - INFO - [7] Amodei, Mark: 在 military academy nomination application form 第 1 页找到 0 篇标题含涉华关键词的文章
2026-03-05 10:19:42,879 - INFO - [7] Amodei, Mark: 在 military academy nomination application form 第 1 页最终找到 0 篇涉华文章
2026-03-05 10:19:42,880 - INFO - [7] Amodei, Mark: 完成 military academy nomination application form 的所有翻页，共处理 1 页，累计找到 0 篇涉华文章
2026-03-05 10:19:46,245 - INFO - [6] Amo, Gabe: 在 newsletter subscribe 第 1 页最终找到 1 篇涉华文章
2026-03-05 10:19:46,245 - INFO - [6] Amo, Gabe: 完成 newsletter subscribe 的所有翻页，共处理 1 页，累计找到 1 篇涉华文章
2026-03-05 10:19:48,303 - INFO - [7] Amodei, Mark: 正在处理 news 第 1 页
2026-03-05 10:19:48,316 - INFO - [7] Amodei, Mark: 在 news 第 1 页找到 1 篇标题含涉华关键词的文章
2026-03-05 10:19:49,204 - INFO - [6] Amo, Gabe: 文章日期早于2021年，跳过
2026-03-05 10:19:49,988 - WARNING - Retrying (Retry(total=2, connect=None, read=None, redirect=None, status=None)) after connection broken by 'ProxyError('Cannot connect to proxy.', TimeoutError('_ssl.c:989: The handshake operation timed out'))': /
2026-03-05 10:19:50,629 - INFO - [8] Ansari, Yassamin: 找到 4 个新闻相关链接
2026-03-05 10:19:53,474 - INFO - [6] Amo, Gabe: 正在处理 media center 第 1 页
2026-03-05 10:19:53,483 - INFO - [6] Amo, Gabe: 在 media center 第 1 页找到 0 篇标题含涉华关键词的文章
2026-03-05 10:19:54,369 - INFO - [8] Ansari, Yassamin: 正在处理 newsletter subscribe 第 1 页
2026-03-05 10:19:54,382 - INFO - [8] Ansari, Yassamin: 在 newsletter subscribe 第 1 页找到 0 篇标题含涉华关键词的文章
2026-03-05 10:19:55,831 - INFO - [3] Aguilar, Pete: 在 press 第 4 页最终找到 0 篇涉华文章
2026-03-05 10:20:01,497 - INFO - [3] Aguilar, Pete: 正在处理 press 第 5 页
2026-03-05 10:20:01,505 - INFO - [3] Aguilar, Pete: 在 press 第 5 页找到 0 篇标题含涉华关键词的文章
2026-03-05 10:20:02,730 - WARNING - Retrying (Retry(total=1, connect=None, read=None, redirect=None, status=None)) after connection broken by 'ProxyError('Cannot connect to proxy.', TimeoutError('_ssl.c:989: The handshake operation timed out'))': /capital-recap/
2026-03-05 10:20:08,746 - INFO - [7] Amodei, Mark: 在 news 第 1 页最终找到 1 篇涉华文章
2026-03-05 10:20:08,746 - INFO - [7] Amodei, Mark: 完成 news 的所有翻页，共处理 1 页，累计找到 1 篇涉华文章
2026-03-05 10:20:14,710 - INFO - [7] Amodei, Mark: 文章日期早于2021年，跳过
2026-03-05 10:20:15,433 - INFO - [6] Amo, Gabe: 在 media center 第 1 页最终找到 0 篇涉华文章
2026-03-05 10:20:15,433 - INFO - [6] Amo, Gabe: 完成 media center 的所有翻页，共处理 1 页，累计找到 0 篇涉华文章
2026-03-05 10:20:18,426 - INFO - [8] Ansari, Yassamin: 在 newsletter subscribe 第 1 页最终找到 0 篇涉华文章
2026-03-05 10:20:18,427 - INFO - [8] Ansari, Yassamin: 完成 newsletter subscribe 的所有翻页，共处理 1 页，累计找到 0 篇涉华文章
2026-03-05 10:20:19,450 - INFO - [7] Amodei, Mark: 正在处理 newsletter subscribe 第 1 页
2026-03-05 10:20:19,459 - INFO - [7] Amodei, Mark: 在 newsletter subscribe 第 1 页找到 0 篇标题含涉华关键词的文章
2026-03-05 10:20:20,940 - INFO - [6] Amo, Gabe: 正在处理 press releases 第 1 页
2026-03-05 10:20:20,952 - INFO - [6] Amo, Gabe: 在 press releases 第 1 页找到 0 篇标题含涉华关键词的文章
2026-03-05 10:20:21,313 - INFO - [8] Ansari, Yassamin: 正在处理 media 第 1 页
2026-03-05 10:20:21,332 - INFO - [8] Ansari, Yassamin: 在 media 第 1 页找到 0 篇标题含涉华关键词的文章
2026-03-05 10:20:21,412 - INFO - [3] Aguilar, Pete: 在 press 第 5 页最终找到 0 篇涉华文章
2026-03-05 10:20:24,499 - INFO - [3] Aguilar, Pete: 正在处理 press 第 6 页
2026-03-05 10:20:24,508 - INFO - [3] Aguilar, Pete: 在 press 第 6 页找到 0 篇标题含涉华关键词的文章
2026-03-05 10:20:27,597 - WARNING - Retrying (Retry(total=2, connect=None, read=None, redirect=None, status=None)) after connection broken by 'ProxyError('Cannot connect to proxy.', TimeoutError('_ssl.c:989: The handshake operation timed out'))': /capital-recap/
2026-03-05 10:20:40,526 - INFO - [7] Amodei, Mark: 在 newsletter subscribe 第 1 页最终找到 0 篇涉华文章
2026-03-05 10:20:40,526 - INFO - [7] Amodei, Mark: 完成 newsletter subscribe 的所有翻页，共处理 1 页，累计找到 0 篇涉华文章
2026-03-05 10:20:40,527 - INFO - [9] 正在处理: Arrington, Jodey - https://arrington.house.gov
2026-03-05 10:20:41,140 - INFO - [8] Ansari, Yassamin: 潜在文章中发现涉华内容 - Press Releases...
2026-03-05 10:20:41,141 - INFO - [8] Ansari, Yassamin: 在 media 第 1 页最终找到 1 篇涉华文章
2026-03-05 10:20:41,141 - INFO - [8] Ansari, Yassamin: 完成 media 的所有翻页，共处理 1 页，累计找到 1 篇涉华文章
2026-03-05 10:20:43,547 - INFO - [8] Ansari, Yassamin: 成功提取文章 - Congresswoman Yassamin Ansari...
2026-03-05 10:20:43,547 - INFO - [10] 正在处理: Auchincloss, Jake - https://auchincloss.house.gov
2026-03-05 10:20:45,593 - INFO - [6] Amo, Gabe: 在 press releases 第 1 页最终找到 0 篇涉华文章
2026-03-05 10:20:45,594 - INFO - [6] Amo, Gabe: 完成 press releases 的所有翻页，共处理 1 页，累计找到 0 篇涉华文章
2026-03-05 10:20:45,595 - INFO - [11] 正在处理: Babin, Brian - https://babin.house.gov
2026-03-05 10:20:46,350 - INFO - [3] Aguilar, Pete: 在 press 第 6 页最终找到 0 篇涉华文章
2026-03-05 10:20:46,350 - INFO - [3] Aguilar, Pete: 完成 press 的所有翻页，共处理 6 页，累计找到 0 篇涉华文章
2026-03-05 10:20:46,351 - INFO - [12] 正在处理: Bacon, Don - https://bacon.house.gov
2026-03-05 10:20:47,552 - WARNING - Retrying (Retry(total=2, connect=None, read=None, redirect=None, status=None)) after connection broken by 'SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)'))': /
2026-03-05 10:20:49,212 - INFO - [12] Bacon, Don: 找到 4 个新闻相关链接
2026-03-05 10:20:51,142 - INFO - [11] Babin, Brian: 找到 5 个新闻相关链接
2026-03-05 10:20:52,003 - INFO - [12] Bacon, Don: 正在处理 newsroom 第 1 页
2026-03-05 10:20:52,016 - INFO - [12] Bacon, Don: 在 newsroom 第 1 页找到 1 篇标题含涉华关键词的文章
2026-03-05 10:20:57,435 - INFO - [11] Babin, Brian: 正在处理 newsroom 第 1 页
2026-03-05 10:20:57,459 - INFO - [11] Babin, Brian: 在 newsroom 第 1 页找到 0 篇标题含涉华关键词的文章
2026-03-05 10:20:59,068 - INFO - [12] Bacon, Don: 潜在文章中发现涉华内容 - Committees and Caucuses...
2026-03-05 10:21:07,169 - WARNING - Retrying (Retry(total=2, connect=None, read=None, redirect=None, status=None)) after connection broken by 'ProxyError('Cannot connect to proxy.', TimeoutError('_ssl.c:989: The handshake operation timed out'))': /
2026-03-05 10:21:07,721 - INFO - [10] Auchincloss, Jake: 找到 10 个新闻相关链接
2026-03-05 10:21:08,714 - INFO - [12] Bacon, Don: 在 newsroom 第 1 页最终找到 2 篇涉华文章
2026-03-05 10:21:08,714 - INFO - [12] Bacon, Don: 完成 newsroom 的所有翻页，共处理 1 页，累计找到 2 篇涉华文章
2026-03-05 10:21:11,919 - WARNING - Retrying (Retry(total=1, connect=None, read=None, redirect=None, status=None)) after connection broken by 'ProxyError('Cannot connect to proxy.', TimeoutError('_ssl.c:989: The handshake operation timed out'))': /
2026-03-05 10:21:12,365 - INFO - [10] Auchincloss, Jake: 正在处理 newsroom 第 1 页
2026-03-05 10:21:12,368 - INFO - [10] Auchincloss, Jake: 发现翻页链接: https://auchincloss.house.gov/media/press-releases/release-reps-auchincloss-and-amodei-introduce-the-hot-rock-act-to-unleash-next-generation-geothermal-energy
2026-03-05 10:21:12,381 - INFO - [10] Auchincloss, Jake: 在 newsroom 第 1 页找到 0 篇标题含涉华关键词的文章
2026-03-05 10:21:12,572 - INFO - [12] Bacon, Don: 文章日期早于2021年，跳过
2026-03-05 10:21:15,404 - INFO - [12] Bacon, Don: 成功提取文章 - Biography...
2026-03-05 10:21:18,956 - INFO - [12] Bacon, Don: 正在处理 press releases 第 1 页
2026-03-05 10:21:18,972 - INFO - [12] Bacon, Don: 在 press releases 第 1 页找到 0 篇标题含涉华关键词的文章
2026-03-05 10:21:21,338 - WARNING - Retrying (Retry(total=2, connect=None, read=None, redirect=None, status=None)) after connection broken by 'ProxyError('Cannot connect to proxy.', TimeoutError('_ssl.c:989: The handshake operation timed out'))': /capital-recap/
2026-03-05 10:21:22,207 - INFO - [12] Bacon, Don: 潜在文章中发现涉华内容 - Agriculture...
2026-03-05 10:21:24,874 - INFO - [10] Auchincloss, Jake: 潜在文章中发现涉华内容 - Sponsored Legislation...
2026-03-05 10:21:34,114 - INFO - [10] Auchincloss, Jake: 潜在文章中发现涉华内容 - Press Releases...
2026-03-05 10:21:36,957 - WARNING - Retrying (Retry(total=2, connect=None, read=None, redirect=None, status=None)) after connection broken by 'ProxyError('Cannot connect to proxy.', TimeoutError('_ssl.c:989: The handshake operation timed out'))': /AddressAuthentication?id=TX36
2026-03-05 10:21:37,585 - INFO - [10] Auchincloss, Jake: 在 newsroom 第 1 页最终找到 2 篇涉华文章
2026-03-05 10:21:38,021 - INFO - [11] Babin, Brian: 在 newsroom 第 1 页最终找到 0 篇涉华文章
2026-03-05 10:21:38,021 - INFO - [11] Babin, Brian: 完成 newsroom 的所有翻页，共处理 1 页，累计找到 0 篇涉华文章
2026-03-05 10:21:40,246 - WARNING - Retrying (Retry(total=0, connect=None, read=None, redirect=None, status=None)) after connection broken by 'ProxyError('Cannot connect to proxy.', TimeoutError('_ssl.c:989: The handshake operation timed out'))': /
2026-03-05 10:21:40,648 - ERROR - [9] Arrington, Jodey: 网络请求错误: HTTPSConnectionPool(host='arrington.house.gov', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)')))
2026-03-05 10:21:40,654 - INFO - [13] 正在处理: Baird, James - https://baird.house.gov/
2026-03-05 10:21:40,844 - INFO - [10] Auchincloss, Jake: 正在处理 newsroom 第 2 页
2026-03-05 10:21:40,853 - INFO - [10] Auchincloss, Jake: 在 newsroom 第 2 页找到 0 篇标题含涉华关键词的文章
2026-03-05 10:21:40,942 - INFO - [12] Bacon, Don: 在 press releases 第 1 页最终找到 1 篇涉华文章
2026-03-05 10:21:40,943 - INFO - [12] Bacon, Don: 完成 press releases 的所有翻页，共处理 1 页，累计找到 1 篇涉华文章
2026-03-05 10:21:42,615 - INFO - [11] Babin, Brian: 正在处理 press releases 第 1 页
2026-03-05 10:21:42,629 - INFO - [11] Babin, Brian: 在 press releases 第 1 页找到 0 篇标题含涉华关键词的文章
2026-03-05 10:21:44,873 - INFO - [12] Bacon, Don: 成功提取文章 - issues...
2026-03-05 10:21:45,571 - INFO - [13] Baird, James: 找到 4 个新闻相关链接
2026-03-05 10:21:45,653 - WARNING - Retrying (Retry(total=1, connect=None, read=None, redirect=None, status=None)) after connection broken by 'ProxyError('Cannot connect to proxy.', TimeoutError('_ssl.c:989: The handshake operation timed out'))': /capital-recap/
2026-03-05 10:21:49,544 - INFO - [12] Bacon, Don: 正在处理 press office 第 1 页
2026-03-05 10:21:49,549 - INFO - [12] Bacon, Don: 在 press office 第 1 页找到 0 篇标题含涉华关键词的文章
2026-03-05 10:21:49,860 - INFO - [13] Baird, James: 正在处理 media 第 1 页
2026-03-05 10:21:49,864 - INFO - [13] Baird, James: 发现翻页链接: https://baird.house.gov/kids
2026-03-05 10:21:49,878 - INFO - [13] Baird, James: 在 media 第 1 页找到 0 篇标题含涉华关键词的文章
2026-03-05 10:22:08,174 - INFO - [11] Babin, Brian: 在 press releases 第 1 页最终找到 0 篇涉华文章
2026-03-05 10:22:08,175 - INFO - [11] Babin, Brian: 完成 press releases 的所有翻页，共处理 1 页，累计找到 0 篇涉华文章
2026-03-05 10:22:08,230 - INFO - [10] Auchincloss, Jake: 在 newsroom 第 2 页最终找到 0 篇涉华文章
2026-03-05 10:22:08,230 - INFO - [10] Auchincloss, Jake: 完成 newsroom 的所有翻页，共处理 2 页，累计找到 2 篇涉华文章
2026-03-05 10:22:09,361 - WARNING - Retrying (Retry(total=2, connect=None, read=None, redirect=None, status=None)) after connection broken by 'ProxyError('Cannot connect to proxy.', TimeoutError('_ssl.c:989: The handshake operation timed out'))': /capital-recap/
2026-03-05 10:22:10,240 - INFO - [13] Baird, James: 在 media 第 1 页最终找到 0 篇涉华文章
2026-03-05 10:22:10,667 - INFO - [10] Auchincloss, Jake: 成功提取文章 - My Legislation...
2026-03-05 10:22:13,011 - INFO - [10] Auchincloss, Jake: 成功提取文章 - Press Releases...
2026-03-05 10:22:13,702 - INFO - [11] Babin, Brian: 正在处理 enewsletter archive 第 1 页
2026-03-05 10:22:13,704 - INFO - [11] Babin, Brian: 发现翻页链接: https://babin.house.gov/news/email/show.aspx?ID=Q6L6YKZ4T3UN2SFZEE3IZRBMHI
2026-03-05 10:22:13,705 - INFO - [11] Babin, Brian: 发现翻页链接: https://babin.house.gov/news/email/default.aspx?Page=2
2026-03-05 10:22:13,710 - INFO - [11] Babin, Brian: 在 enewsletter archive 第 1 页找到 0 篇标题含涉华关键词的文章
2026-03-05 10:22:14,349 - INFO - [13] Baird, James: 正在处理 media 第 2 页
2026-03-05 10:22:14,356 - INFO - [13] Baird, James: 在 media 第 2 页找到 0 篇标题含涉华关键词的文章
2026-03-05 10:22:16,799 - INFO - [12] Bacon, Don: 在 press office 第 1 页最终找到 0 篇涉华文章
2026-03-05 10:22:16,799 - INFO - [12] Bacon, Don: 完成 press office 的所有翻页，共处理 1 页，累计找到 0 篇涉华文章
2026-03-05 10:22:16,799 - INFO - [14] 正在处理: Balderson, Troy - https://balderson.house.gov
2026-03-05 10:22:17,583 - INFO - [10] Auchincloss, Jake: 正在处理 in the news 第 1 页
2026-03-05 10:22:17,601 - INFO - [10] Auchincloss, Jake: 在 in the news 第 1 页找到 0 篇标题含涉华关键词的文章
2026-03-05 10:22:35,151 - WARNING - Retrying (Retry(total=2, connect=None, read=None, redirect=None, status=None)) after connection broken by 'ProxyError('Cannot connect to proxy.', TimeoutError('_ssl.c:989: The handshake operation timed out'))': /capital-recap/
2026-03-05 10:22:39,467 - INFO - [13] Baird, James: 在 media 第 2 页最终找到 0 篇涉华文章
2026-03-05 10:22:39,467 - INFO - [13] Baird, James: 完成 media 的所有翻页，共处理 2 页，累计找到 0 篇涉华文章
2026-03-05 10:22:39,752 - INFO - [10] Auchincloss, Jake: 潜在文章中发现涉华内容 - FY22 Community Project Funding Requests...
2026-03-05 10:22:39,752 - INFO - [10] Auchincloss, Jake: 在 in the news 第 1 页最终找到 1 篇涉华文章
2026-03-05 10:22:39,752 - INFO - [10] Auchincloss, Jake: 完成 in the news 的所有翻页，共处理 1 页，累计找到 1 篇涉华文章
2026-03-05 10:22:40,124 - INFO - [11] Babin, Brian: 在 enewsletter archive 第 1 页最终找到 0 篇涉华文章
2026-03-05 10:22:41,680 - WARNING - Retrying (Retry(total=2, connect=None, read=None, redirect=None, status=None)) after connection broken by 'ProxyError('Cannot connect to proxy.', TimeoutError('_ssl.c:989: The handshake operation timed out'))': /
2026-03-05 10:22:42,169 - INFO - [10] Auchincloss, Jake: 成功提取文章 - FY22 Community Project Funding Requests...
2026-03-05 10:22:42,169 - INFO - [15] 正在处理: Balint, Becca - https://balint.house.gov
2026-03-05 10:22:43,225 - INFO - [11] Babin, Brian: 正在处理 enewsletter archive 第 2 页
2026-03-05 10:22:43,227 - INFO - [11] Babin, Brian: 在 enewsletter archive 第 2 页找到 0 篇标题含涉华关键词的文章
2026-03-05 10:22:43,227 - INFO - [11] Babin, Brian: 在 enewsletter archive 第 2 页最终找到 0 篇涉华文章
2026-03-05 10:22:43,229 - INFO - [14] Balderson, Troy: 找到 5 个新闻相关链接
2026-03-05 10:22:43,970 - INFO - [13] Baird, James: 正在处理 press releases 第 1 页
2026-03-05 10:22:43,980 - INFO - [13] Baird, James: 在 press releases 第 1 页找到 0 篇标题含涉华关键词的文章
2026-03-05 10:22:46,916 - INFO - [11] Babin, Brian: 正在处理 enewsletter archive 第 3 页
2026-03-05 10:22:46,919 - INFO - [11] Babin, Brian: 在 enewsletter archive 第 3 页找到 0 篇标题含涉华关键词的文章
2026-03-05 10:22:47,259 - INFO - [15] Balint, Becca: 找到 5 个新闻相关链接
2026-03-05 10:22:49,108 - INFO - [14] Balderson, Troy: 正在处理 in the news 第 1 页
2026-03-05 10:22:49,111 - INFO - [14] Balderson, Troy: 发现翻页链接: https://balderson.house.gov/community-project-funding-fy26/community-project-funding-fy27-main-page.htm
2026-03-05 10:22:49,121 - INFO - [14] Balderson, Troy: 在 in the news 第 1 页找到 0 篇标题含涉华关键词的文章
2026-03-05 10:22:54,210 - INFO - [15] Balint, Becca: 正在处理 media 第 1 页
2026-03-05 10:22:54,224 - INFO - [15] Balint, Becca: 在 media 第 1 页找到 1 篇标题含涉华关键词的文章
2026-03-05 10:22:59,432 - WARNING - Retrying (Retry(total=1, connect=None, read=None, redirect=None, status=None)) after connection broken by 'ProxyError('Cannot connect to proxy.', TimeoutError('_ssl.c:989: The handshake operation timed out'))': /capital-recap/
2026-03-05 10:23:03,927 - INFO - [13] Baird, James: 在 press releases 第 1 页最终找到 0 篇涉华文章
2026-03-05 10:23:03,927 - INFO - [13] Baird, James: 完成 press releases 的所有翻页，共处理 1 页，累计找到 0 篇涉华文章
2026-03-05 10:23:08,802 - INFO - [11] Babin, Brian: 在 enewsletter archive 第 3 页最终找到 0 篇涉华文章
2026-03-05 10:23:08,803 - INFO - [11] Babin, Brian: 完成 enewsletter archive 的所有翻页，共处理 3 页，累计找到 0 篇涉华文章
2026-03-05 10:23:08,804 - INFO - [16] 正在处理: Barr, Andy - https://barr.house.gov/
2026-03-05 10:23:09,390 - INFO - [14] Balderson, Troy: 在 in the news 第 1 页最终找到 0 篇涉华文章
2026-03-05 10:23:09,985 - INFO - [13] Baird, James: 正在处理 e-newsletter sign up 第 1 页
2026-03-05 10:23:09,991 - INFO - [13] Baird, James: 在 e-newsletter sign up 第 1 页找到 0 篇标题含涉华关键词的文章
2026-03-05 10:23:14,699 - INFO - [14] Balderson, Troy: 正在处理 in the news 第 2 页
2026-03-05 10:23:14,706 - INFO - [14] Balderson, Troy: 在 in the news 第 2 页找到 0 篇标题含涉华关键词的文章
2026-03-05 10:23:17,054 - INFO - [15] Balint, Becca: 在 media 第 1 页最终找到 1 篇涉华文章
2026-03-05 10:23:17,055 - INFO - [15] Balint, Becca: 完成 media 的所有翻页，共处理 1 页，累计找到 1 篇涉华文章
2026-03-05 10:23:19,851 - INFO - [15] Balint, Becca: 文章日期早于2021年，跳过
2026-03-05 10:23:23,783 - INFO - [15] Balint, Becca: 正在处理 press releases 第 1 页
2026-03-05 10:23:23,791 - INFO - [15] Balint, Becca: 在 press releases 第 1 页找到 1 篇标题含涉华关键词的文章
2026-03-05 10:23:29,728 - WARNING - Retrying (Retry(total=2, connect=None, read=None, redirect=None, status=None)) after connection broken by 'ProxyError('Cannot connect to proxy.', TimeoutError('_ssl.c:989: The handshake operation timed out'))': /capital-recap/
2026-03-05 10:23:32,928 - WARNING - Retrying (Retry(total=2, connect=None, read=None, redirect=None, status=None)) after connection broken by 'ProxyError('Cannot connect to proxy.', TimeoutError('_ssl.c:989: The handshake operation timed out'))': /
2026-03-05 10:23:33,718 - INFO - [13] Baird, James: 在 e-newsletter sign up 第 1 页最终找到 0 篇涉华文章
2026-03-05 10:23:33,719 - INFO - [13] Baird, James: 完成 e-newsletter sign up 的所有翻页，共处理 1 页，累计找到 0 篇涉华文章
2026-03-05 10:23:33,721 - INFO - [17] 正在处理: Barragan, Nanette - https://barragan.house.gov
2026-03-05 10:23:33,813 - INFO - [16] Barr, Andy: 找到 4 个新闻相关链接
2026-03-05 10:23:38,139 - INFO - [16] Barr, Andy: 正在处理 newsletter subscription 第 1 页
2026-03-05 10:23:38,148 - INFO - [16] Barr, Andy: 在 newsletter subscription 第 1 页找到 0 篇标题含涉华关键词的文章
2026-03-05 10:23:39,379 - INFO - [17] Barragan, Nanette: 找到 4 个新闻相关链接
2026-03-05 10:23:39,741 - INFO - [14] Balderson, Troy: 在 in the news 第 2 页最终找到 0 篇涉华文章
2026-03-05 10:23:39,741 - INFO - [14] Balderson, Troy: 完成 in the news 的所有翻页，共处理 2 页，累计找到 0 篇涉华文章
2026-03-05 10:23:43,570 - INFO - [17] Barragan, Nanette: 正在处理 subscribe to e-newsletter 第 1 页
2026-03-05 10:23:43,577 - INFO - [17] Barragan, Nanette: 在 subscribe to e-newsletter 第 1 页找到 0 篇标题含涉华关键词的文章
2026-03-05 10:23:45,586 - INFO - [14] Balderson, Troy: 正在处理 balderson bulletin e-newsletter archive 第 1 页
2026-03-05 10:23:45,588 - INFO - [14] Balderson, Troy: 发现翻页链接: https://balderson.house.gov/news/email/default.aspx?Page=2
2026-03-05 10:23:45,593 - INFO - [14] Balderson, Troy: 在 balderson bulletin e-newsletter archive 第 1 页找到 0 篇标题含涉华关键词的文章
2026-03-05 10:23:45,731 - INFO - [16] Barr, Andy: 潜在文章中发现涉华内容 - About Andy...
2026-03-05 10:23:49,472 - INFO - [16] Barr, Andy: 潜在文章中发现涉华内容 - Committees and Caucuses...
2026-03-05 10:23:54,012 - WARNING - Retrying (Retry(total=1, connect=None, read=None, redirect=None, status=None)) after connection broken by 'ProxyError('Cannot connect to proxy.', TimeoutError('_ssl.c:989: The handshake operation timed out'))': /capital-recap/
2026-03-05 10:23:54,061 - INFO -   发现YouTube链接，尝试获取transcript: https://urldefense.com/v3/__https:/youtu.be/vm15hdu30MY__;!!Bg5easoyC-OII2vlEqY8mTBrtW-N4OJKAQ!Iuwgc9eUz3qb7koNfRBTiD3bNE4FfE8u9lZNb9HCdIR_CRWUKVnbdI6bN4L4p93bkIo5ASZdxNt5EPP74XTUfdNA56eND9JTdZRSJpPn$
2026-03-05 10:23:55,026 - INFO - [17] Barragan, Nanette: 潜在文章中发现涉华内容 - Accomplishments for CA-44...
2026-03-05 10:24:02,186 - INFO - [16] Barr, Andy: 在 newsletter subscription 第 1 页最终找到 2 篇涉华文章
2026-03-05 10:24:02,187 - INFO - [16] Barr, Andy: 完成 newsletter subscription 的所有翻页，共处理 1 页，累计找到 2 篇涉华文章
2026-03-05 10:24:05,701 - INFO - [16] Barr, Andy: 成功提取文章 - About Andy...
2026-03-05 10:24:08,444 - INFO - [16] Barr, Andy: 成功提取文章 - Committees and Caucuses...
2026-03-05 10:24:08,962 - INFO - [17] Barragan, Nanette: 在 subscribe to e-newsletter 第 1 页最终找到 1 篇涉华文章
2026-03-05 10:24:08,963 - INFO - [17] Barragan, Nanette: 完成 subscribe to e-newsletter 的所有翻页，共处理 1 页，累计找到 1 篇涉华文章
2026-03-05 10:24:09,642 - WARNING - 获取YouTube transcript失败 vm15hdu30MY: type object 'YouTubeTranscriptApi' has no attribute 'get_transcript'
2026-03-05 10:24:11,765 - INFO - [17] Barragan, Nanette: 成功提取文章 - Congresswoman Barragan...
2026-03-05 10:24:12,261 - INFO - [14] Balderson, Troy: 在 balderson bulletin e-newsletter archive 第 1 页最终找到 0 篇涉华文章
2026-03-05 10:24:13,567 - INFO - [16] Barr, Andy: 正在处理 media center 第 1 页
2026-03-05 10:24:13,573 - INFO - [16] Barr, Andy: 发现翻页链接: https://barr.house.gov/press-releases?page=83
2026-03-05 10:24:13,583 - INFO - [16] Barr, Andy: 在 media center 第 1 页找到 0 篇标题含涉华关键词的文章
2026-03-05 10:24:13,770 - INFO -   发现YouTube链接，尝试获取transcript: https://urldefense.com/v3/__https:/youtu.be/L3_4-0nopms__;!!Bg5easoyC-OII2vlEqY8mTBrtW-N4OJKAQ!Iuwgc9eUz3qb7koNfRBTiD3bNE4FfE8u9lZNb9HCdIR_CRWUKVnbdI6bN4L4p93bkIo5ASZdxNt5EPP74XTUfdNA56eND9JTdaVksttn$
2026-03-05 10:24:15,687 - INFO - [17] Barragan, Nanette: 正在处理 media 第 1 页
2026-03-05 10:24:15,690 - INFO - [17] Barragan, Nanette: 发现翻页链接: https://barragan.house.gov/news/page/2/
2026-03-05 10:24:15,690 - INFO - [17] Barragan, Nanette: 发现翻页链接: https://barragan.house.gov/news/page/3/
2026-03-05 10:24:15,690 - INFO - [17] Barragan, Nanette: 发现翻页链接: https://barragan.house.gov/news/page/4/
2026-03-05 10:24:15,691 - INFO - [17] Barragan, Nanette: 发现翻页链接: https://barragan.house.gov/news/page/5/
2026-03-05 10:24:15,691 - INFO - [17] Barragan, Nanette: 发现翻页链接: https://barragan.house.gov/news/page/10/
2026-03-05 10:24:15,698 - INFO - [17] Barragan, Nanette: 在 media 第 1 页找到 0 篇标题含涉华关键词的文章
2026-03-05 10:24:17,603 - INFO - [14] Balderson, Troy: 正在处理 balderson bulletin e-newsletter archive 第 2 页
2026-03-05 10:24:17,608 - INFO - [14] Balderson, Troy: 在 balderson bulletin e-newsletter archive 第 2 页找到 0 篇标题含涉华关键词的文章
2026-03-05 10:24:22,284 - WARNING - Retrying (Retry(total=0, connect=None, read=None, redirect=None, status=None)) after connection broken by 'ProxyError('Cannot connect to proxy.', TimeoutError('_ssl.c:989: The handshake operation timed out'))': /capital-recap/
2026-03-05 10:24:34,147 - WARNING - 获取YouTube transcript失败 L3_4-0nopms: type object 'YouTubeTranscriptApi' has no attribute 'get_transcript'
2026-03-05 10:24:35,439 - INFO - [14] Balderson, Troy: 在 balderson bulletin e-newsletter archive 第 2 页最终找到 0 篇涉华文章
